DATE,HIGH_TEMP_F,LOW_TEMP__F,AVG_DAILY_TEMP_ALL_HOURS__F,AVG_DAILY_TEMP_XN_F,NORMAL_HIGH_TEMP__F,NORMAL_LOW_TEMP__F,NORMAL_AVG_DAILY_TEMP_ALL_HOURS__F,NORMAL_AVG_DAILY_TEMP_XN__F,DFN_HIGH_TEMP__F,DFN_LOW_TEMP__F,DFN_AVG_DAILY_TEMP_ALL_HOURS__F,DFN_AVG_DAILY_TEMP_XN__F,WARMEST_WINDCHILL_TEMP__F,COLDEST_WINDCHILL_TEMP__F,AVG_DAILY_WINDCHILL_TEMP_ALL_HOURS__F,MAXIMUM_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,MINIMUM_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,DAILY_AVG_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,EXT_MAX__WARM,EXT_MAX__WARM_DATE,EXT_MAX__COLD,EXT_MAX__COLD_DATE,EXT_MIN__WARM,EXT_MIN__WARM_DATE,EXT_MIN__COLD,EXT_MIN__COLD_DATE,NORMAL_HIGHEST_DEW_POINT_TEMP__F,NORMAL_LOWEST_DEW_POINT_TEMP__F,NORMAL_AVG_DAILY_DEW_POINT_TEMP_ALL_HOURS__F,NORMAL_HIGHEST_RELATIVE_HUMIDITY_%,NORMAL_LOWEST_RELATIVE_HUMIDITY_%,NORMAL_AVG_DAILY_RELATIVE_HUMIDITY_ALL_HOURS_%,NORMAL_HIGHEST_WET_BULB_TEMP__F,NORMAL_LOWEST_WET_BULB_TEMP__F,NORMAL_AVG_DAILY_WET_BULB_TEMP_ALL_HOURS__F,HEATING_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_HEATING_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__HDDS_FROM_XN__BASE_OF_65_F,HEATING_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_HDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__HDDS_ALL_HOURS__BASE_OF_65_F,COOLING_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_COOLING_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__CDDS_FROM_XN__BASE_OF_65_F,COOLING_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_CDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__CDDS_ALL_HOURS__BASE_OF_65_F,EFFECTIVE_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_EFFECTIVE_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__EDDS_FROM_XN__BASE_OF_65_F,EFFECTIVE_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_EDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__EDDS_ALL_HOURS__BASE_OF_65_F,GROWING_DEGREE_DAYS_XN__BASE_OF_50_F,NORMAL_GROWING_DEGREE_DAYS_XN__BASE_OF_50_F,GROWING_DEGREE_DAYS_ALL_HOURS__BASE_OF_50_F,NORMAL_GROWING_DEGREE_DAYS_ALL_HOURS__BASE_OF_50_F,AVG_DAILY_SOIL_TEMP_WBI_CALC__F,HIGHEST_SUSTAIN_SPEED__MPH,LOWEST_SUSTAIN_SPEED__MPH,AVG_DAILY_WIND_SPEED_ALL_HOURS_MPH,PREDOMINATE_WIND_DIR__DEG,NORMAL_AVG_DAILY_WIND_SPEED_ALL_HOURS_MPH,AVG_DAILY_CLOUD_COVER_ALL_HOURS_%,MAXIMUM_SOLAR_RADIANCE__WMEXP2,MINIMUM_SOLAR_RADIANCE__WMEXP2,AVG_SOLAR_RADIANCE__WMEXP2,MAXIMUM_SOLAR_RADIANCE__FTCANDLES,MINIMUM_SOLAR_RADIANCE__FTCANDLES,AVG_SOLAR_RADIANCE__FTCANDLES,TOTAL_MINUTES_OF_SUNSHINE_CALCULATED,TOT_MIN_OF_SUNSHINE_POSSIBLE_ON_CLOUDFREE_DAY,PERCENT_OF_SUNSHINE_POSSIBLE_CALCTOTAL_POSSIBLE,NORMAL_TOTAL_DAILY_WATER_EQUIVALENT_INCHES,SNOWFALL__WBI_CALCULATED;_SUM_OF_ALL_HOURS,AVG_POPS_ON_FCST_DATA__OR__%_OF_DAY_WITH_PRECIP,OBSERVED_DAILY_WATER_EQUIVALENT_INCHES,STATION_CODES,WBI_24_LETTER_CODE_ALL_HOURS_CODES
2007-01-05,46.9,35.1,39.6,41.0,41.0,30.0,34.7,35.6,5.9,5.0,4.9,5.4,43.0,28.6,35.6,1086,293,740,55.9,1966,12.9,1974,42.1,1983,-6.0,1937,30.0,28.0,29.5,96,65,82,36.5,29.3,32.5,23.9,29.3,-5.4,25.4,30.2,-4.9,0.0,0.0,0.0,0.0,0.0,0.0,25.9,31.7,-5.8,27.5,32.8,-5.2,0.0,0.0,0.0,0.0,50.2,24.0,0.0,8.3,296,9.4,80,279,0,64,2039,0,466,65,531,12,0.14,0.0,8,0.01,17,4
2007-01-06,48.0,37.9,42.4,43.0,41.0,30.0,34.7,35.6,7.0,7.9,7.7,7.4,46.9,29.7,37.4,1163,258,779,63.0,1983,10.0,1937,52.0,1962,-9.0,1937,30.0,28.0,29.5,96,65,82,36.5,29.3,32.7,22.0,29.3,-7.4,22.5,30.2,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,24.5,32.8,-8.3,25.2,33.8,-8.6,0.0,0.0,0.0,0.0,51.8,31.0,0.0,11.7,297,9.4,80,599,0,113,4370,0,824,218,533,41,0.14,0.0,37,0.17,17,4
2007-01-07,55.9,36.0,48.9,46.0,41.0,30.0,34.7,35.6,14.9,5.9,14.2,10.4,54.0,32.2,45.9,899,229,652,60.1,1962,9.0,1974,45.0,1971,-13.0,1937,30.0,28.9,29.7,96,65,83,36.5,29.7,32.7,18.9,29.3,-10.4,16.0,30.2,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,21.2,32.9,-11.7,18.0,33.8,-15.8,0.0,0.0,0.0,0.0,52.2,36.0,0.0,12.1,345,9.5,98,337,0,56,2458,0,407,24,535,4,0.14,0.0,12,0.0,17,4
2007-01-08,52.0,39.0,46.9,45.5,42.1,30.0,35.1,36.0,9.9,9.0,11.9,9.5,52.0,35.2,44.4,830,229,580,63.0,1953,9.0,1974,45.0,1971,1.9,1974,30.9,28.9,29.8,96,62,82,37.2,29.7,33.1,19.4,29.0,-9.5,18.0,29.9,-11.9,0.0,0.0,0.0,0.0,0.0,0.0,20.5,30.8,-10.3,19.1,31.7,-12.6,0.0,0.0,0.0,0.0,51.8,18.0,0.0,6.0,0,9.4,92,326,0,63,2380,0,460,39,536,7,0.14,0.0,0,0.0,17,4
2007-01-09,54.0,37.9,43.3,46.0,42.1,30.0,35.1,36.0,11.9,7.9,8.3,10.1,48.9,29.1,40.5,1156,258,562,59.0,2006,12.0,1974,46.4,1997,-2.9,1930,30.9,28.9,29.8,96,62,82,37.2,29.7,33.1,18.9,29.0,-10.1,21.6,29.9,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.8,-10.8,22.9,31.7,-8.8,0.0,0.0,0.0,0.0,51.3,30.0,0.0,5.9,0,9.3,77,741,0,146,5410,0,1063,260,538,48,0.14,0.0,29,0.03,17,4
2007-01-10,39.9,27.0,34.5,33.4,42.1,30.0,35.1,36.0,-2.2,-3.1,-0.5,-2.5,37.0,22.8,30.6,1193,322,745,55.0,1994,12.9,1974,41.0,1967,-5.1,1930,30.9,28.9,30.2,96,65,83,37.6,29.7,33.1,31.5,29.0,2.5,30.4,29.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,33.7,31.0,2.7,32.4,31.9,0.5,0.0,0.0,0.0,0.0,50.7,26.0,0.0,6.6,1,9.3,65,636,0,85,4642,0,621,105,539,19,0.14,0.2,33,0.04,17,4
2007-01-11,35.1,21.0,27.7,28.0,42.1,30.0,35.1,36.0,-7.0,-9.0,-7.4,-7.9,34.0,15.3,25.5,1051,334,682,57.9,1991,14.0,1937,42.1,1953,-8.0,1937,30.9,28.9,30.2,96,65,83,37.6,29.7,33.1,36.9,29.0,7.9,37.3,29.9,7.4,0.0,0.0,0.0,0.0,0.0,0.0,38.0,29.9,8.1,38.3,30.8,7.6,0.0,0.0,0.0,0.0,49.6,8.0,0.0,2.8,0,9.3,52,345,0,60,2522,0,435,37,541,7,0.14,0.0,12,0.0,17,4
2007-01-12,28.9,15.1,22.8,21.9,42.1,30.0,35.1,36.0,-13.1,-14.9,-12.2,-14.0,28.9,14.2,22.3,1048,363,544,64.9,1994,15.1,1930,48.9,1967,-2.9,1930,30.9,28.9,30.6,100,65,84,37.6,29.7,33.3,43.0,29.0,14.0,42.1,29.9,12.2,0.0,0.0,0.0,0.0,0.0,0.0,43.4,29.3,14.0,42.5,30.2,12.2,0.0,0.0,0.0,0.0,49.3,5.0,0.0,0.9,0,9.3,4,785,0,235,5730,0,1715,536,543,99,0.14,0.0,0,0.0,17,8
2007-01-13,27.0,12.9,21.0,19.9,42.1,30.0,35.1,36.0,-15.1,-17.1,-14.0,-16.0,27.0,7.2,19.0,1183,375,644,59.0,1967,16.0,1930,48.0,1967,0.0,1950,32.0,30.0,30.7,100,65,85,37.6,30.0,33.3,45.0,29.0,16.0,43.9,29.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,29.5,16.4,44.8,30.4,14.4,0.0,0.0,0.0,0.0,49.3,10.0,0.0,2.1,0,9.1,55,785,0,139,5730,0,1017,234,545,43,0.14,0.0,0,0.0,17,4
2007-01-14,30.0,12.9,20.3,21.6,42.1,30.0,35.1,36.0,-12.1,-17.1,-14.8,-14.4,23.0,4.6,17.2,1239,398,736,59.0,1976,12.9,1950,50.0,1976,-4.0,1947,32.0,30.0,31.1,100,68,86,37.9,30.0,33.4,43.4,29.0,14.4,44.6,29.9,14.8,0.0,0.0,0.0,0.0,0.0,0.0,44.8,29.9,14.9,46.1,31.0,15.1,0.0,0.0,0.0,0.0,49.5,12.0,0.0,3.4,0,9.1,16,743,0,192,5423,0,1399,411,546,75,0.14,0.0,0,0.0,17,8
2007-01-15,27.0,10.9,19.0,19.0,42.1,30.0,35.1,36.0,-15.1,-19.1,-16.0,-16.9,26.1,4.6,18.0,1191,380,659,57.0,1989,10.9,1930,43.0,1994,-4.0,1950,32.0,30.0,31.3,100,68,87,37.9,30.0,33.4,45.9,29.0,16.9,45.9,29.9,16.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,29.5,17.1,46.6,30.4,16.2,0.0,0.0,0.0,0.0,49.3,6.0,0.0,1.6,0,9.1,66,634,0,87,4630,0,636,124,548,23,0.14,0.0,0,0.0,17,4
2007-01-16,25.0,19.4,22.5,22.3,42.1,30.0,35.1,36.0,-17.1,-10.6,-12.6,-13.7,25.0,14.2,21.9,1048,386,612,63.0,1991,6.1,1930,42.1,1989,-16.1,1930,32.0,30.0,31.3,100,68,87,37.9,30.0,33.4,42.7,29.0,13.7,42.5,29.9,12.6,0.0,0.0,0.0,0.0,0.0,0.0,43.2,29.3,13.9,43.0,30.2,12.8,0.0,0.0,0.0,0.0,50.2,5.0,0.0,1.3,0,8.9,94,389,0,70,2839,0,510,64,551,12,0.14,0.0,12,0.0,17,4
2007-01-17,30.9,23.0,27.0,27.0,43.0,30.0,35.4,36.5,-12.1,-7.0,-8.5,-9.5,30.0,16.9,24.4,1051,357,752,63.0,1975,9.0,1930,44.1,1953,-11.0,1943,32.0,30.0,31.3,100,65,86,38.5,30.0,33.8,38.0,28.4,9.5,38.0,29.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,39.2,29.3,9.9,39.2,30.4,8.8,0.0,0.0,0.0,0.0,49.8,6.0,0.0,3.1,0,8.9,94,347,0,70,2531,0,509,66,552,12,0.14,0.0,0,0.0,17,4
2007-01-18,32.0,26.1,28.8,29.1,43.0,30.0,35.4,36.5,-11.0,-4.0,-6.7,-7.4,30.9,18.3,26.4,1062,352,641,62.1,1995,12.0,1935,50.0,1995,-2.0,1930,32.0,30.0,31.5,100,65,87,38.5,30.0,33.8,35.8,28.4,7.4,36.2,29.5,6.7,0.0,0.0,0.0,0.0,0.0,0.0,36.7,29.2,7.6,37.1,30.2,6.8,0.0,0.0,0.0,0.0,49.5,7.0,0.0,2.4,0,8.7,94,196,0,51,1434,0,372,12,555,2,0.14,0.2,16,0.02,17,4
2007-01-19,34.0,27.0,29.7,30.6,43.0,30.0,35.4,36.5,-9.0,-3.1,-5.8,-5.9,34.0,18.3,28.0,1175,334,608,59.0,1995,8.1,1930,42.1,1975,-11.9,1930,32.0,30.0,31.5,100,65,87,38.5,30.0,33.8,34.4,28.4,5.9,35.3,29.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,35.1,29.2,5.9,36.0,30.2,5.8,0.0,0.0,0.0,0.0,48.4,12.0,0.0,2.2,1,8.5,89,327,0,65,2390,0,471,47,557,8,0.13,0.0,8,0.0,17,3
2007-01-20,46.0,30.9,39.9,38.5,43.0,30.0,35.4,36.5,3.1,0.9,4.5,2.0,42.1,27.5,36.0,979,293,757,64.9,1968,1.9,1930,43.0,1968,-20.9,1930,32.0,30.0,31.5,100,65,86,38.5,30.0,33.8,26.5,28.4,-2.0,25.0,29.5,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,28.4,30.4,-2.0,26.8,31.7,-4.9,0.0,0.0,0.0,0.0,47.1,20.0,0.0,7.3,297,8.5,48,625,0,101,4562,0,736,173,559,31,0.13,0.0,4,0.0,17,4
2007-01-21,41.0,25.0,32.9,33.1,43.0,30.0,35.6,36.5,-2.0,-5.0,-2.7,-3.4,39.9,23.5,32.4,930,299,403,63.0,1995,1.9,1930,41.0,1935,-18.9,1930,32.0,30.0,31.5,100,65,86,38.5,30.0,33.8,31.9,28.4,3.4,32.0,29.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.6,3.4,32.2,29.5,2.7,0.0,0.0,0.0,0.0,45.3,5.0,0.0,0.6,0,8.3,67,345,0,66,2520,0,482,54,561,10,0.13,0.0,0,0.0,17,4
2007-01-22,46.0,27.0,36.3,36.5,43.0,30.0,35.6,36.5,3.1,-3.1,0.7,0.0,45.0,24.8,36.0,914,270,404,64.0,1995,9.0,1930,46.0,1971,-8.0,1929,32.0,30.0,31.5,100,65,86,38.5,30.0,33.8,28.4,28.4,0.0,28.6,29.3,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,0.0,28.8,29.5,-0.7,0.0,0.0,0.0,0.0,43.9,5.0,0.0,0.7,0,8.3,75,547,0,105,3993,0,763,144,563,26,0.13,0.0,0,0.0,17,4
2007-01-23,51.1,30.0,38.3,40.6,44.1,30.0,36.1,37.0,7.0,0.0,2.2,3.6,50.0,32.0,37.9,764,241,370,69.1,1995,10.9,1930,50.0,1984,-5.1,1949,32.0,30.0,31.3,100,63,84,39.0,30.0,34.2,24.3,27.9,-3.6,26.6,28.8,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,24.5,28.1,-3.6,26.8,29.0,-2.2,0.0,0.0,0.0,0.0,43.0,5.0,0.0,0.6,0,8.3,50,779,0,178,5690,0,1301,339,565,60,0.13,0.0,0,0.0,17,4
2007-01-24,45.0,26.1,33.8,35.6,44.1,30.9,36.5,37.4,0.9,-4.9,-2.7,-1.8,45.0,21.6,33.1,989,287,480,62.1,1995,12.0,1930,45.0,1971,-9.9,1957,32.0,30.0,31.1,96,63,82,39.0,30.6,34.2,29.3,27.5,1.8,31.1,28.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,29.7,27.9,1.8,31.5,28.8,2.7,0.0,0.0,0.0,0.0,43.5,6.0,0.0,1.1,0,8.3,29,785,0,175,5727,0,1276,366,568,64,0.13,0.0,0,0.0,17,8
2007-01-25,41.0,24.1,31.8,32.5,44.1,30.9,36.5,37.4,-3.1,-6.8,-4.7,-4.9,41.0,21.6,30.2,1111,293,520,61.0,2003,8.1,1957,45.0,2003,-17.0,1957,32.0,30.0,30.9,96,63,81,39.0,30.6,34.2,32.4,27.5,4.9,33.1,28.4,4.7,0.0,0.0,0.0,0.0,0.0,0.0,33.1,28.1,5.0,33.8,29.0,4.9,0.0,0.0,0.0,0.0,44.6,15.0,0.0,2.0,0,8.3,53,716,0,114,5224,0,831,189,570,33,0.13,0.0,0,0.0,17,4
2007-01-26,41.0,27.0,34.3,34.0,44.1,30.9,36.5,37.4,-3.1,-4.0,-2.2,-3.4,34.5,23.5,31.3,1011,334,681,61.0,1934,1.0,1957,46.9,1984,-17.0,1957,32.0,28.9,30.6,96,60,80,38.7,30.2,34.2,31.0,27.5,3.4,30.6,28.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,32.2,28.6,3.6,31.9,29.7,2.2,0.0,0.0,0.0,0.0,46.0,12.0,0.0,4.2,89,8.3,74,228,0,53,1667,0,389,18,573,3,0.13,0.0,0,0.0,17,4
2007-01-27,36.0,26.1,32.4,30.9,44.1,30.9,36.5,37.4,-8.1,-4.9,-4.1,-6.5,34.0,22.8,29.3,1108,357,749,61.0,1931,8.1,1957,46.0,1974,-11.9,1957,30.9,28.9,30.6,92,60,80,38.7,30.2,34.0,34.0,27.5,6.5,32.6,28.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,35.5,28.6,6.8,34.0,29.7,4.3,0.0,0.0,0.0,0.0,47.3,12.0,0.0,4.2,134,8.3,90,157,0,48,1145,0,353,0,575,0,0.13,0.0,0,0.0,17,4
2007-01-28,37.0,30.9,34.0,34.0,44.1,30.9,36.5,37.4,-7.0,0.0,-2.5,-3.4,33.1,23.7,27.3,1113,345,962,64.4,1999,10.0,1950,46.9,1965,-13.0,1957,30.9,28.9,30.4,92,60,80,38.7,30.2,34.0,31.0,27.5,3.4,31.0,28.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,33.8,30.1,3.8,33.8,31.0,2.9,0.0,0.0,0.0,0.0,47.5,14.0,0.0,9.1,69,8.4,100,157,0,48,1145,0,353,0,578,0,0.13,0.0,0,0.0,17,4
2007-01-29,35.1,32.0,32.7,33.4,45.0,30.9,37.0,37.9,-9.9,1.1,-4.3,-4.5,34.0,24.3,28.2,1030,334,793,63.0,1995,12.0,1929,46.0,1971,-14.1,1950,30.9,28.9,30.2,92,58,78,39.0,30.2,34.2,31.5,27.0,4.5,32.2,27.9,4.3,0.0,0.0,0.0,0.0,0.0,0.0,33.1,28.4,4.7,33.8,29.3,4.5,0.0,0.0,0.0,0.0,48.4,9.0,0.0,5.2,89,8.4,100,157,0,48,1145,0,353,0,581,0,0.13,0.0,0,0.0,17,4
2007-01-30,35.1,30.9,32.7,33.1,45.0,30.9,37.0,37.9,-9.9,0.0,-4.3,-4.9,33.1,25.0,27.9,965,345,876,68.0,1971,1.0,1950,48.9,1995,-18.9,1950,30.9,28.9,29.8,92,56,76,38.8,30.2,34.2,31.9,27.0,4.9,32.2,27.9,4.3,0.0,0.0,0.0,0.0,0.0,0.0,33.7,28.4,5.2,34.0,29.3,4.7,0.0,0.0,0.0,0.0,48.2,7.0,0.0,5.4,92,8.6,100,157,0,48,1145,0,353,0,584,0,0.13,0.0,0,0.0,17,4
2007-01-31,36.0,32.0,33.6,34.0,45.0,30.9,37.0,37.9,-9.0,1.1,-3.4,-4.0,35.1,26.2,29.8,1072,334,750,61.0,1934,7.0,1950,48.0,1995,-16.1,1950,30.0,28.9,29.8,92,56,76,38.8,30.2,34.2,31.0,27.0,4.0,31.3,27.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,32.4,28.3,4.1,32.8,29.3,3.4,0.0,0.0,0.0,0.0,47.5,13.0,0.0,4.8,86,8.9,100,157,0,48,1145,0,353,0,586,0,0.13,0.0,0,0.0,17,4
2007-02-01,43.0,26.1,34.0,34.5,45.0,30.9,37.0,37.9,-2.0,-4.9,-3.1,-3.4,38.8,24.1,30.4,1093,328,711,59.4,1999,0.0,1950,42.1,1934,-20.9,1950,30.9,28.9,29.8,92,56,77,38.8,30.2,34.2,30.4,27.0,3.4,31.0,27.9,3.1,0.0,0.0,0.0,0.0,0.0,0.0,31.9,28.3,3.6,32.4,29.2,3.2,0.0,0.0,0.0,0.0,46.9,13.0,0.0,4.7,91,9.1,47,780,0,164,5694,0,1201,311,589,53,0.13,0.0,0,0.0,17,4
2007-02-02,37.9,19.9,27.9,28.9,45.0,30.9,37.0,37.9,-7.0,-11.0,-9.2,-9.0,37.0,14.2,27.1,1085,316,482,60.1,1967,-2.0,1950,45.0,1968,-25.1,1950,30.9,28.9,30.0,92,56,77,39.0,30.2,34.2,36.0,27.0,9.0,37.1,27.9,9.2,0.0,0.0,0.0,0.0,0.0,0.0,36.4,27.2,9.2,37.4,28.1,9.4,0.0,0.0,0.0,0.0,48.7,6.0,0.0,0.8,0,9.3,76,356,0,73,2596,0,533,66,591,11,0.13,0.0,0,0.0,17,4
2007-02-03,36.0,24.1,31.6,30.0,46.0,30.9,37.4,38.5,-10.1,-6.8,-5.8,-8.5,35.1,25.0,29.8,1039,328,599,57.9,1967,17.1,1950,45.0,1968,-4.0,1989,30.9,28.9,30.2,92,54,77,39.7,30.2,34.3,34.9,26.5,8.5,33.3,27.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,35.8,27.2,8.6,34.2,28.3,5.9,0.0,0.0,0.0,0.0,47.8,10.0,0.0,2.7,0,9.4,90,282,0,74,2061,0,542,78,594,13,0.13,0.0,8,0.0,17,8
2007-02-04,48.0,30.9,38.1,39.6,46.0,30.9,37.4,38.5,2.0,0.0,0.7,1.1,44.1,25.9,36.3,966,293,598,57.0,1958,26.1,1989,44.1,1959,1.0,1989,30.9,28.9,30.4,92,56,77,39.7,30.2,34.5,25.4,26.5,-1.1,26.8,27.5,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,26.3,27.4,-1.1,27.7,28.4,-0.7,0.0,0.0,0.0,0.0,46.8,9.0,0.0,3.5,64,9.4,88,530,0,84,3872,0,612,99,597,17,0.13,0.0,0,0.0,17,4
2007-02-05,42.1,36.0,38.1,39.0,46.0,30.9,37.4,38.5,-4.0,5.0,0.7,0.5,41.0,36.0,38.1,726,293,389,61.0,1967,26.1,1929,45.0,1995,-0.9,1948,30.9,28.9,30.4,92,56,78,39.7,30.2,34.5,25.9,26.5,-0.5,26.8,27.5,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,26.1,26.6,-0.5,27.0,27.7,-0.7,0.0,0.0,0.0,0.0,44.8,3.0,0.0,0.6,0,9.5,100,157,0,48,1145,0,353,0,599,0,0.12,0.0,0,0.0,17,4
2007-02-06,43.0,35.1,37.6,39.0,46.0,30.9,37.4,38.5,-3.1,4.1,0.2,0.5,41.0,32.2,37.0,849,293,440,60.1,1964,14.0,1929,45.0,1995,-9.9,1929,32.0,28.9,30.9,96,56,79,39.7,30.2,34.7,25.9,26.5,-0.5,27.4,27.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,26.1,26.6,-0.5,27.7,27.9,-0.2,0.0,0.0,0.0,0.0,43.9,6.0,0.0,1.0,0,9.4,95,157,0,50,1145,0,365,7,603,1,0.12,0.0,0,0.0,17,3
2007-02-07,39.9,36.0,37.6,37.9,46.9,30.9,37.8,38.8,-7.0,5.0,-0.2,-0.9,39.9,30.9,36.9,914,299,459,60.1,2006,10.0,1929,43.0,1958,-15.0,1929,32.0,30.0,31.5,96,56,80,40.6,30.6,35.1,27.0,26.1,0.9,27.4,27.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,27.4,26.5,0.9,27.7,27.5,0.2,0.0,0.0,0.0,0.0,41.0,8.0,0.0,1.4,0,9.6,100,182,0,49,1328,0,360,2,605,0,0.12,0.0,29,0.0,17,4
2007-02-08,46.0,32.0,38.7,39.0,46.9,30.9,37.8,38.8,-0.9,1.1,0.9,0.2,46.0,33.1,38.8,764,264,430,68.0,1951,10.9,1929,46.0,1967,-16.1,1929,33.1,30.0,31.6,96,56,81,40.6,30.6,35.2,25.9,26.1,-0.2,26.3,27.2,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,26.1,26.3,-0.2,26.5,27.5,-1.1,0.0,0.0,0.0,0.0,40.3,3.0,0.0,1.0,1,9.9,90,356,0,65,2596,0,471,48,609,8,0.12,0.0,16,0.09,17,4
2007-02-09,48.9,39.0,44.1,43.9,46.9,30.9,37.9,38.8,2.0,8.1,6.1,5.0,48.9,39.9,43.9,676,247,306,64.9,1977,14.0,1929,46.9,1990,-11.9,1929,33.1,30.0,32.2,96,59,82,41.0,30.6,35.4,21.1,26.1,-5.0,20.9,27.0,-6.1,0.0,0.0,0.0,0.0,0.0,0.0,21.1,26.1,-5.0,20.9,27.0,-6.1,0.0,0.0,0.0,0.0,40.3,5.0,0.0,0.3,0,9.8,100,157,0,48,1145,0,353,0,611,0,0.12,0.0,37,0.26,17,4
2007-02-10,44.1,39.0,41.4,41.5,48.0,32.0,38.8,39.9,-4.0,7.0,2.5,1.6,44.1,34.9,39.4,898,275,561,62.1,1988,18.0,1929,43.0,1951,-9.0,1929,34.0,30.0,32.4,93,56,80,41.5,31.3,36.0,23.4,25.0,-1.6,23.6,26.1,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,24.3,25.9,-1.6,24.5,27.0,-2.5,0.0,0.0,0.0,0.0,42.1,10.0,0.0,3.7,0,9.8,100,157,0,48,1145,0,353,0,615,0,0.12,0.0,37,0.11,17,4
2007-02-11,50.0,37.9,41.9,43.9,48.0,32.0,38.8,39.9,2.0,5.9,3.1,4.0,48.9,37.4,41.5,735,247,320,66.0,1977,19.9,1929,43.5,1998,-5.1,1929,34.0,30.0,33.1,96,58,81,41.9,31.3,36.3,21.1,25.0,-4.0,23.0,26.1,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,21.1,25.0,-4.0,23.0,26.1,-3.1,0.0,0.0,0.0,0.0,43.7,5.0,0.0,0.3,0,9.8,79,439,0,81,3205,0,594,98,617,16,0.12,0.0,37,0.06,17,4
2007-02-12,52.0,33.1,41.2,42.4,48.0,32.0,38.8,39.9,4.0,1.1,2.3,2.5,51.1,33.1,40.8,752,234,372,63.0,1971,18.0,1929,45.0,1971,-9.0,1933,34.0,30.9,33.3,96,58,82,41.9,31.6,36.5,22.5,25.0,-2.5,23.8,26.1,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,22.7,25.2,-2.5,23.9,26.3,-2.3,0.0,0.0,0.0,0.0,45.3,3.0,0.0,0.6,0,9.6,54,705,0,169,5147,0,1236,334,621,54,0.12,0.0,12,0.0,17,4
2007-02-13,52.0,30.9,40.3,41.4,48.0,32.0,38.8,39.9,4.0,-1.1,1.4,1.4,52.0,30.2,38.8,901,247,497,61.0,1982,17.1,1936,45.0,1991,-7.1,1936,35.1,30.9,33.6,97,58,83,41.9,31.6,36.5,23.6,25.0,-1.4,24.7,26.1,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,24.1,25.6,-1.4,25.2,26.6,-1.4,0.0,0.0,0.0,0.0,45.7,7.0,0.0,2.2,1,9.6,53,565,0,88,4126,0,640,140,623,22,0.11,0.0,0,0.0,17,4
2007-02-14,43.0,34.0,38.7,38.5,48.9,32.0,39.4,40.5,-5.9,2.0,-0.7,-2.0,43.0,30.9,38.7,865,287,390,65.7,1997,16.0,1936,45.1,1997,-7.1,1936,35.1,30.9,34.2,97,57,83,42.8,31.6,37.0,26.5,24.5,2.0,26.3,25.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,26.6,24.7,2.0,26.5,25.7,0.7,0.0,0.0,0.0,0.0,46.6,6.0,0.0,0.7,0,9.4,98,307,0,58,2240,0,424,26,627,4,0.11,0.0,21,0.0,17,4
